,filename,volume,model_height,model_radius,infill,layer_height,est_time
4883,stls/1393395.stl,21726.986094313073,38.28241729736328,13.440800357664871,20.0,0.2,93.0
4884,stls/1393475.stl,18421.769932940664,22.5,16.143566301104215,20.0,0.2,36.0
4885,stls/1393492.stl,4935.450035095215,15.0,10.233938762558443,20.0,0.2,24.0
4886,stls/1393528.stl,1662.6673866752535,3.5,12.296845897733297,20.0,0.2,7.0
4887,stls/1393597.stl,55305.11288780801,40.20000076293945,20.9264073301226,20.0,0.2,309.0
4888,stls/1393731.stl,6945.435118345544,11.0,14.176807763570219,20.0,0.2,38.0
4889,stls/1393748.stl,23547.710895508528,56.928199768066406,11.474550616102926,20.0,0.2,143.0
4890,stls/1393810.stl,178426.33291625977,60.0,30.766558068452017,20.0,0.2,151.0
4891,stls/1393885.stl,3275.3111413319907,4.0,16.144379181420135,20.0,0.2,14.0
4892,stls/1393909.stl,4476.43025912228,5.25,16.474465126317902,20.0,0.2,17.0
4893,stls/1393946.stl,3192.8335228175856,3.0,18.405709940594132,20.0,0.2,17.0
4894,stls/1393951.stl,16820.778050839403,63.5,9.182506431274714,20.0,0.2,72.0
4895,stls/1394166.stl,12742.538826441689,51.66746139526367,8.86021957191847,20.0,0.2,82.0
4896,stls/1394184.stl,4793.780939968613,20.0,8.734723422614577,20.0,0.2,18.0
4897,stls/1394188.stl,5914.966908065359,4.999020099639893,19.40701680019179,20.0,0.2,23.0
4898,stls/1394264.stl,75077.5739880076,28.22060203552246,29.100271559117562,20.0,0.2,177.0
4899,stls/1394345.stl,739.8781281436483,4.0,7.673176049708504,20.0,0.2,5.0
4900,stls/1394400.stl,10109.273839563131,5.0,25.36880685121834,20.0,0.2,26.0
4901,stls/1394411.stl,11531.839334110418,7.5,22.12298492798971,20.0,0.2,39.0
4902,stls/1394434.stl,18659.845706706208,49.676700592041016,10.934595354416413,20.0,0.2,28.0
4903,stls/1394512.stl,9379.192100524911,25.399999618530273,10.841538692207296,20.0,0.2,25.0
4904,stls/1394529.stl,5430.586658477795,3.0,24.004231718395538,20.0,0.2,25.0
4905,stls/1394573.stl,1693.4877418369676,4.199999809265137,11.328996875252914,20.0,0.2,9.0
4906,stls/1394587.stl,8070.978122612166,19.777814865112305,11.397221667827537,20.0,0.2,32.0
4907,stls/1394590.stl,7754.238695447643,14.998000144958496,12.828561771110603,20.0,0.2,30.0
4908,stls/1394607.stl,1496.236215930432,2.4200000762939453,14.028700872651617,20.0,0.2,8.0
4909,stls/1394620.stl,1023.8441785176595,4.0,9.026346491436788,20.0,0.2,6.0
4910,stls/1394649.stl,19036.20542685724,18.010000228881836,18.342494430463073,20.0,0.2,53.0
4911,stls/1394688.stl,10545.038927831634,30.201208114624023,10.54233953380103,20.0,0.2,47.0
4912,stls/1394714.stl,4657.58717135207,6.349999904632568,15.279836256027448,20.0,0.2,20.0
4913,stls/1394727.stl,105688.72079698245,35.0,31.00311721092294,20.0,0.2,293.0
4914,stls/1394832.stl,17293.090603966597,22.0,15.817943927294303,20.0,0.2,39.0
4915,stls/1394995.stl,47584.94193717496,59.99800109863281,15.888812669855643,20.0,0.2,146.0
4916,stls/1394998.stl,4013.438382688289,6.0,14.591762029761668,20.0,0.2,21.0
4917,stls/1395047.stl,14330.754700700441,14.5,17.73681326139231,20.0,0.2,82.0
4918,stls/1395090.stl,49622.14328999585,90.0,13.247733048351385,20.0,0.2,275.0
4919,stls/1395121.stl,11740.236461328343,15.800000190734863,15.379242312045804,20.0,0.2,74.0
4920,stls/1395202.stl,2725.354538529644,18.61699867248535,6.826242829764415,20.0,0.2,14.0
4921,stls/1395210.stl,85.21199805227418,1.5,4.25235788722075,20.0,0.2,1.0
4922,stls/1395347.stl,34656.25601583719,6.300000190734863,41.845195764481105,20.0,0.2,173.0
4923,stls/1395436.stl,124078.23160807292,45.0,29.62556245356429,20.0,0.2,296.0
4924,stls/1395448.stl,3866.051836076406,15.0,9.057602773074546,20.0,0.2,14.0
4925,stls/1395454.stl,3548.017026403841,10.0,10.627176933940444,20.0,0.2,15.0
4926,stls/1395485.stl,7985.574869791667,44.0,7.600668971627559,20.0,0.2,51.0
4927,stls/1395490.stl,5637.904870154957,16.299999237060547,10.492769761694122,20.0,0.2,20.0
4928,stls/1395496.stl,33594.71537440076,14.25200080871582,27.391929641025943,20.0,0.2,141.0
4929,stls/1395528.stl,11379.024120509259,14.699999809265137,15.697081317331023,20.0,0.2,44.0
4930,stls/1395641.stl,1485.265874097736,20.0,4.861968795337536,20.0,0.2,9.0
4931,stls/1395688.stl,13346.62717130819,10.0,20.611558349228712,20.0,0.2,85.0
4932,stls/1395702.stl,3341.8730088797215,6.054742813110352,13.254769653864013,20.0,0.2,11.0
4933,stls/1395746.stl,141414.6011598251,41.0,33.134487817448395,20.0,0.2,281.0
4934,stls/1395759.stl,56.522836475012205,2.0,2.999314725495321,20.0,0.2,1.0
4935,stls/139579.stl,2906.0642702137197,10.0,9.617842726383655,20.0,0.2,20.0
4936,stls/1395792.stl,36492.95030717055,12.0,31.112787910528294,20.0,0.2,87.0
4937,stls/1395873.stl,27631.95838492713,2.799999952316284,56.046937211872134,20.0,0.2,162.0
4938,stls/1395875.stl,5563.453588502569,20.0,9.409841333797969,20.0,0.2,16.0
4939,stls/1395885.stl,3800.781416575114,21.825000762939453,7.4453372873991075,20.0,0.2,26.0
4940,stls/139603.stl,9096.395785172897,5.984000205993652,21.997024468302083,20.0,0.2,26.0
4941,stls/1396105.stl,1578.7457420486953,3.0,12.942570294248156,20.0,0.2,11.0
4942,stls/1396146.stl,5566.168046779228,3.0,24.30203227064319,20.0,0.2,30.0
4943,stls/1396156.stl,2928.0230644673575,3.0,17.625915469313156,20.0,0.2,14.0
4944,stls/1396261.stl,2922.211920532553,5.0,13.639420396993659,20.0,0.2,11.0
4945,stls/1396306.stl,13847.207471529642,43.0,10.12446155240784,20.0,0.2,63.0
4946,stls/1396341.stl,6571.957029133099,14.0,12.223861016027278,20.0,0.2,35.0
4947,stls/1396487.stl,11951.973254293114,8.949999809265137,20.617374371093693,20.0,0.2,67.0
4948,stls/1396510.stl,53939.48303222656,53.0,17.998674324768114,20.0,0.2,7.0
4949,stls/1396564.stl,12631.4867811203,19.0,14.547069011407617,20.0,0.2,36.0
4950,stls/139664.stl,31600.0,76.0,11.504342660267005,20.0,0.2,144.0
4951,stls/1396650.stl,37304.280270767136,13.890000343322754,29.23837743729938,20.0,0.2,272.0
4952,stls/1396685.stl,138777.8565192054,146.83700561523438,17.344723923652765,20.0,0.2,216.0
4953,stls/1396686.stl,138777.8565192054,146.83700561523438,17.344723923652765,20.0,0.2,216.0
4954,stls/1396775.stl,6369.056757480757,6.0,18.381756044022755,20.0,0.2,25.0
4955,stls/1396810.stl,26651.165654431807,22.540000915527344,19.400199828772347,20.0,0.2,79.0
4956,stls/1396837.stl,2888.741315609003,13.600000381469727,8.22261450117108,20.0,0.2,18.0
4957,stls/1396976.stl,4512.405778758849,12.606599807739258,10.67407263471797,20.0,0.2,22.0
4958,stls/1397015.stl,28251.631921378274,19.0,21.755548283744307,20.0,0.2,49.0
4959,stls/1397387.stl,7630.337313351221,14.0,13.17142958331934,20.0,0.2,35.0
4960,stls/1397459.stl,2349.2271659554294,13.0,7.584306833167174,20.0,0.2,12.0
4961,stls/1397520.stl,15996.123578523731,19.997995376586914,15.956557705696728,20.0,0.2,47.0
4962,stls/1397573.stl,244344.15576194972,35.0,47.1402649881214,20.0,0.2,332.0
4963,stls/139771.stl,8387.157830436228,10.49209976196289,15.951490362775536,20.0,0.2,35.0
4964,stls/1397722.stl,2946.7513962723315,8.0,10.828089060167612,20.0,0.2,13.0
4965,stls/1398065.stl,28466.840376638964,3.0,54.95839857049477,20.0,0.2,111.0
4966,stls/1398083.stl,8303.385600733514,21.5,11.087494999887939,20.0,0.2,45.0
4967,stls/1398089.stl,38102.16105638802,33.0,19.170917485841656,20.0,0.2,83.0
4968,stls/1398115.stl,474.2161181150004,2.0,8.687568088472885,20.0,0.2,3.0
4969,stls/139824.stl,65810.40830389626,59.11314392089844,18.82479811650886,20.0,0.2,84.0
4970,stls/139827.stl,7548.433284547355,34.99648666381836,8.285929818507109,20.0,0.2,29.0
4971,stls/1398420.stl,3923.745325453532,50.00499725341797,4.997683688167961,20.0,0.2,32.0
4972,stls/1398421.stl,481.27853939076886,2.0,8.752020255237548,20.0,0.2,3.0
4973,stls/1398738.stl,23627.635952393215,17.334400177001953,20.829593274837105,20.0,0.2,53.0
4974,stls/139882.stl,17262.193574860805,48.0,10.699227846064899,20.0,0.2,99.0
4975,stls/1398926.stl,39052.2609519563,70.0,13.325979320129804,20.0,0.2,125.0
4976,stls/1398957.stl,1894.9516530779313,35.0,4.151357247988808,20.0,0.2,14.0
4977,stls/1398983.stl,124681.39237934085,103.9229965209961,19.5420470739975,20.0,0.2,299.0
4978,stls/1398988.stl,20014.502392470076,25.200000762939453,15.900002228328658,20.0,0.2,115.0
4979,stls/1399051.stl,101179.06465827567,20.0,40.12872821032217,20.0,0.2,228.0
4980,stls/1399134.stl,26981.81069184343,30.0,16.919985313580376,20.0,0.2,122.0
4981,stls/1399178.stl,2874.4799475224377,5.0,13.527567297437153,20.0,0.2,16.0
4982,stls/1399262.stl,13235.396605755514,10.399999618530273,20.126899675524506,20.0,0.2,71.0
4983,stls/1399298.stl,45824.853836238384,152.39999389648438,9.783249582638861,20.0,0.2,363.0
4984,stls/1399365.stl,5013.901101184211,130.0050048828125,3.5037483748438483,20.0,0.2,43.0
4985,stls/1399439.stl,152881.99800199794,80.0,24.663700904255652,20.0,0.2,572.0
4986,stls/1399455.stl,2774.0856957236924,25.200000762939453,5.919495887401125,20.0,0.2,13.0
4987,stls/1399456.stl,3661.569742043813,7.0,12.903564556486918,20.0,0.2,15.0
4988,stls/1399554.stl,58864.711898572335,6.0,55.8826445101342,20.0,0.2,214.0
4989,stls/1399685.stl,22882.363641227825,40.00499725341797,13.493306414416825,20.0,0.2,27.0
4990,stls/1399697.stl,6420.616534353797,40.0,7.147981740113641,20.0,0.2,51.0
4991,stls/139986.stl,4173.362266296797,10.001999855041504,11.524568780957699,20.0,0.2,13.0
4992,stls/1399964.stl,17100.01781718169,4.199999809265137,35.99968575364157,20.0,0.2,87.0
4993,stls/1400007.stl,3813.4248113983103,24.9439697265625,6.975893990927135,20.0,0.2,20.0
4994,stls/1400027.stl,10559.622819575248,21.928199768066406,12.380773460179132,20.0,0.2,59.0
4995,stls/1400160.stl,5316.537701535613,6.0,16.794376591921242,20.0,0.2,25.0
4996,stls/1400405.stl,22182.4453125,5.000999927520752,37.57520418856931,20.0,0.2,54.0
4997,stls/1400437.stl,1767.3709237364408,19.960540771484375,5.308878242630945,20.0,0.2,12.0
4998,stls/1400448.stl,1850.5307372195468,19.960540771484375,5.432341499590552,20.0,0.2,12.0
4999,stls/1400499.stl,268.25264369773,13.0,2.562863009693612,20.0,0.2,3.0
5000,stls/1400538.stl,2425.653072084398,17.75,6.595386152120292,20.0,0.2,15.0
5001,stls/1400566.stl,2902.4993839982158,11.5,8.96318193000384,20.0,0.2,19.0
5002,stls/14006.stl,29120.28492508332,59.81700897216797,12.448313784238689,20.0,0.2,114.0
5003,stls/1400623.stl,13704.88698516465,27.0,12.711034891587929,20.0,0.2,56.0
5004,stls/1400789.stl,21838.84965518296,83.0,9.151681488874582,20.0,0.2,93.0
5005,stls/14008.stl,711.1103224739345,7.98630428314209,5.323786474848788,20.0,0.2,4.0
5006,stls/1400959.stl,24977.437391566655,7.999000072479248,31.526891549363707,20.0,0.2,69.0
5007,stls/1400984.stl,1817.1695550975408,27.999011993408203,4.54518365645777,20.0,0.2,15.0
5008,stls/1400989.stl,13486.668893976575,36.000999450683594,10.919936992491559,20.0,0.2,85.0
5009,stls/140100.stl,8741.62367725124,13.0,14.630172294498822,20.0,0.2,28.0
5010,stls/1401079.stl,2706.4440920352936,10.0,9.281637306523818,20.0,0.2,10.0
5011,stls/1401081.stl,3652.4732173668185,11.00200080871582,10.279754604164344,20.0,0.2,21.0
5012,stls/1401162.stl,5031.68909675001,7.0,15.12630813091037,20.0,0.2,20.0
5013,stls/1401176.stl,501.30005502700806,13.0,3.5035011440159614,20.0,0.2,4.0
5014,stls/1401312.stl,21913.71129917203,3.200000047683716,46.68829766909969,20.0,0.2,132.0
5015,stls/1401385.stl,10295.736307229721,19.864309310913086,12.844495016927146,20.0,0.2,48.0
5016,stls/1401451.stl,1865.426378212109,19.960540771484375,5.454161192628036,20.0,0.2,12.0
5017,stls/1401599.stl,11764.72961331608,6.000999927520752,24.980678383952156,20.0,0.2,35.0
5018,stls/1401629.stl,12392.846893749784,15.17300033569336,16.124077320484652,20.0,0.2,36.0
5019,stls/1401642.stl,47432.949017373125,52.000999450683594,17.039595525376686,20.0,0.2,105.0
5020,stls/1401911.stl,502646.2800190449,35.0,67.61176570973173,20.0,0.2,659.0
5021,stls/1401912.stl,757749.3765078783,35.0,83.01447684282218,20.0,0.2,1066.0
5022,stls/1401921.stl,640010.152863721,35.0,76.2929614642552,20.0,0.2,884.0
5023,stls/1402059.stl,8611.688221198194,8.0,18.510758687652054,20.0,0.2,59.0
5024,stls/1402094.stl,25996.63025526206,20.0,20.340826455326926,20.0,0.2,189.0
5025,stls/1402123.stl,25625.267938720954,25.0,18.06297441841006,20.0,0.2,78.0
5026,stls/1402376.stl,4566.953964650631,5.0,17.05113835903371,20.0,0.2,18.0
5027,stls/1402439.stl,127403.30456182198,74.0,23.4098995502516,20.0,0.2,258.0
5028,stls/1402496.stl,3480.529507916001,9.97842025756836,10.53699631514563,20.0,0.2,16.0
5029,stls/1402501.stl,1757.5746030807495,18.155330657958984,5.551110422079089,20.0,0.2,9.0
5030,stls/1402513.stl,500.06889403859776,2.0,8.921235137173555,20.0,0.2,2.0
5031,stls/1402619.stl,455.18864566129145,7.613078594207764,4.362552005701306,20.0,0.2,3.0
5032,stls/1403057.stl,8265.080823505918,4.199999809265137,25.027875200917173,20.0,0.2,42.0
5033,stls/1403100.stl,6829.3050629297895,2.0,32.968434276558895,20.0,0.2,38.0
5034,stls/1403358.stl,13659.018733721809,25.64579963684082,13.0204709078188,20.0,0.2,65.0
5035,stls/1403445.stl,28206.253692883824,11.100001335144043,28.440436133283814,20.0,0.2,134.0
5036,stls/1403564.stl,9634.763282514226,35.18657684326172,9.335919085399421,20.0,0.2,28.0
5037,stls/140366.stl,232.57836174880674,1.63100004196167,6.737251055106156,20.0,0.2,2.0
5038,stls/140369.stl,708320.5623468332,161.0,37.42200481815886,20.0,0.2,1015.0
5039,stls/1403701.stl,11547.174510864856,8.00000286102295,21.434722093511205,20.0,0.2,75.0
5040,stls/1403773.stl,100972.08412336757,87.00199890136719,19.22034188454752,20.0,0.2,435.0
5041,stls/1404000.stl,8900.059446959007,3.0,30.729881817705778,20.0,0.2,55.0
5042,stls/1404010.stl,15898.333583967084,11.769999504089355,20.735410808907996,20.0,0.2,86.0
5043,stls/140406.stl,10698.37255126879,9.600000381469727,18.83424854107708,20.0,0.2,59.0
5044,stls/1404094.stl,431.3903659946033,10.0,3.705614905795339,20.0,0.2,5.0
5045,stls/1404138.stl,21755.86149010823,58.21726989746094,10.906547335689046,20.0,0.2,97.0
5046,stls/1404190.stl,2817.4810091974214,1.9900000095367432,21.228974878791824,20.0,0.2,15.0
5047,stls/1404263.stl,289.5399476241178,2.1618292331695557,6.529329967869781,20.0,0.2,2.0
5048,stls/1404311.stl,23798.741176366806,66.66670227050781,10.659763517181654,20.0,0.2,82.0
5049,stls/1404350.stl,4205.8518473307295,2.0,25.8724198987042,20.0,0.2,24.0
5050,stls/1404378.stl,1962.0320988086362,8.0,8.835540546994853,20.0,0.2,12.0
5051,stls/14044.stl,210916.00755792423,7.775599956512451,92.92078718418593,20.0,0.2,947.0
5052,stls/1404409.stl,181236.53261715794,44.98356628417969,35.81137484209194,20.0,0.2,1092.0
5053,stls/1404590.stl,129088.65958722252,146.83700561523438,16.728282325284937,20.0,0.2,208.0
5054,stls/1404591.stl,3047.0252732548056,2.9990200996398926,17.983466227447444,20.0,0.2,16.0
5055,stls/1404621.stl,441.11685567020385,12.0,3.4206706959568396,20.0,0.2,4.0
5056,stls/1404626.stl,209.0039001136578,5.0,3.6476844067749825,20.0,0.2,2.0
5057,stls/1404681.stl,19143.218559469686,15.199999809265137,20.022151872691154,20.0,0.2,42.0
5058,stls/1404702.stl,240508.72692742944,35.0,46.76882523784359,20.0,0.2,338.0
5059,stls/1404773.stl,46589.700086567645,95.00399780273438,12.493930350247474,20.0,0.2,245.0
5060,stls/14048.stl,38864.54533542835,26.86750030517578,21.457949956404974,20.0,0.2,138.0
5061,stls/1404831.stl,1758.317172346291,13.199999809265137,6.511584938864682,20.0,0.2,15.0
5062,stls/1405056.stl,5413.826145771968,4.199999809265137,20.255948347623463,20.0,0.2,28.0
5063,stls/1405228.stl,4333.419094469088,3.799999952316284,19.05235277677036,20.0,0.2,28.0
5064,stls/1405375.stl,65974.27260184484,50.000999450683594,20.49382513675475,20.0,0.2,71.0
5065,stls/1405400.stl,14545.79322611168,30.799999237060547,12.260788915723937,20.0,0.2,107.0
5066,stls/1405496.stl,2043197.712076823,200.0,57.02499588698605,20.0,0.2,1212.0
5067,stls/1405671.stl,11027.784316817919,22.5,12.490445718843047,20.0,0.2,49.0
5068,stls/1405682.stl,6537.022768777294,77.20210266113281,5.191591324722915,20.0,0.2,57.0
5069,stls/1405757.stl,4561.470712969701,10.0,12.049735364214767,20.0,0.2,11.0
5070,stls/1405763.stl,133755.1127454664,132.27499389648438,17.94078263525208,20.0,0.2,628.0
5071,stls/1405777.stl,57698.487312006335,8.300000190734863,47.04009889958801,20.0,0.2,138.0
5072,stls/1405836.stl,1515.104394779851,19.000999450683594,5.0379994983516125,20.0,0.2,8.0
5073,stls/1405856.stl,5171.023533873755,8.0,14.343935619805753,20.0,0.2,33.0
5074,stls/1405939.stl,7130.494000495611,40.0,7.532772951795308,20.0,0.2,31.0
5075,stls/1406129.stl,9057.753501122372,33.27799987792969,9.308007070835373,20.0,0.2,36.0
5076,stls/1406166.stl,3874.6844106829376,11.5,10.35605411577794,20.0,0.2,31.0
5077,stls/1406229.stl,531645.6005832915,66.00199890136719,50.635794840304214,20.0,0.2,659.0
5078,stls/1406252.stl,13957.690361320332,8.0,23.566052995517904,20.0,0.2,60.0
5079,stls/1406265.stl,11722.842281812182,28.083599090576172,11.526969456194704,20.0,0.2,51.0
5080,stls/1406390.stl,1714.0260079829895,2.0,16.516528441490397,20.0,0.2,10.0
5081,stls/140651.stl,79154.36178389518,15.0,40.98423753134227,20.0,0.2,172.0
5082,stls/1406705.stl,41264.381580114365,40.0,18.121024118555436,20.0,0.2,114.0
5083,stls/1406706.stl,31126.20128626625,15.0,25.700554583854373,20.0,0.2,185.0
5084,stls/1406731.stl,393.08579804628283,12.686936378479004,3.1404389799918127,20.0,0.2,3.0
5085,stls/1406761.stl,15274704.686770672,125.0999984741211,197.1436634991941,20.0,0.2,1439.0
5086,stls/1406797.stl,16207.927244663239,3.0,41.46944046131607,20.0,0.2,78.0
5087,stls/1406803.stl,1521.089591026306,7.599999904632568,7.981704908484578,20.0,0.2,7.0
5088,stls/1406806.stl,2087.186436058537,22.998001098632812,5.374779355126628,20.0,0.2,22.0
5089,stls/1406831.stl,14809.738102605952,8.890000343322754,23.027556895604896,20.0,0.2,80.0
5090,stls/1406836.stl,8674.010731155557,11.19643783569336,15.703451032559194,20.0,0.2,47.0
5091,stls/1406890.stl,3985.8036817603365,14.000276565551758,9.519512493567149,20.0,0.2,14.0
5092,stls/1406950.stl,174086.43128026807,37.584075927734375,38.39773318428483,20.0,0.2,263.0
5093,stls/1406986.stl,3161.3913328116905,19.51569175720215,7.180789862965193,20.0,0.2,17.0
5094,stls/1406992.stl,8174.466898260699,8.0,18.034736025232416,20.0,0.2,56.0
5095,stls/1407031.stl,14918.379399894426,1.7999999523162842,51.3629123364306,20.0,0.2,85.0
5096,stls/1407134.stl,478.02223393234885,6.414556980133057,4.870412872203579,20.0,0.2,3.0
5097,stls/1407195.stl,175408.828780215,14.482000350952148,62.09212329609194,20.0,0.2,309.0
5098,stls/1407196.stl,39.2752271508798,3.0,2.041379687387844,20.0,0.2,1.0
5099,stls/1407203.stl,93680.34844476968,148.33299255371094,14.178504752634792,20.0,0.2,407.0
5100,stls/1407350.stl,2935.3350038270364,4.199999809265137,14.915206313811826,20.0,0.2,16.0
5101,stls/1407492.stl,1472.402650132038,22.0,4.615587818273287,20.0,0.2,13.0
5102,stls/1407563.stl,29.048559728557166,3.9297027587890625,1.5339369708862984,20.0,0.2,1.0
5103,stls/1407592.stl,33876.790491124,53.5,14.197088898325232,20.0,0.2,183.0
5104,stls/1407697.stl,107222.69998756262,90.0,19.473641852331745,20.0,0.2,289.0
5105,stls/1407711.stl,5360.2296573987305,6.0,16.86324450872157,20.0,0.2,18.0
5106,stls/1407783.stl,23005.799735645454,5.0,38.270023505141424,20.0,0.2,64.0
5107,stls/1407808.stl,2809.312188078927,3.000033378601074,17.264818693421866,20.0,0.2,11.0
5108,stls/1407860.stl,1575.6431673144841,3.999999761581421,11.19757593352712,20.0,0.2,10.0
5109,stls/1407924.stl,3202.4677403015085,4.199999809265137,15.57911596776484,20.0,0.2,17.0
5110,stls/140799.stl,33592.813685546316,4.400000095367432,49.297161242898426,20.0,0.2,186.0
5111,stls/1408064.stl,15224.46212780292,77.29759979248047,7.917955168222468,20.0,0.2,109.0
5112,stls/1408223.stl,372584.6079175671,35.0,58.21079039394502,20.0,0.2,514.0
5113,stls/1408387.stl,17392.20484326842,11.739999771118164,21.715425342183412,20.0,0.2,78.0
5114,stls/1408493.stl,115198.57379122596,102.50299835205078,18.913866973397614,20.0,0.2,265.0
5115,stls/1408516.stl,1974.177559318642,5.0,11.21071125498566,20.0,0.2,10.0
5116,stls/1408521.stl,33429.77357768712,98.13349914550781,10.413174323260618,20.0,0.2,175.0
5117,stls/1408534.stl,266.00456122557324,5.0,4.115139890892688,20.0,0.2,2.0
5118,stls/1408562.stl,56695.759911309,21.603200912475586,28.90289210447297,20.0,0.2,84.0
5119,stls/1408724.stl,552.3211617579678,6.0,5.413090400995193,20.0,0.2,3.0
5120,stls/140895.stl,2041.2522619913022,8.0,9.012149959824075,20.0,0.2,13.0
5121,stls/1409122.stl,30849.79171930502,15.0,25.58618597468255,20.0,0.2,213.0
5122,stls/1409194.stl,86124.6468113207,150.0,13.518956203329374,20.0,0.2,146.0
5123,stls/1409210.stl,179383.84719373542,60.000999450683594,30.84874412926948,20.0,0.2,178.0
5124,stls/1409300.stl,27248.894362638395,12.0,26.884928341615435,20.0,0.2,145.0
5125,stls/1409386.stl,475930.6993742787,121.35283660888672,35.3323038938916,20.0,0.2,532.0
5126,stls/1409626.stl,3028.752179297575,10.0,9.818766528801461,20.0,0.2,15.0
5127,stls/1409634.stl,3553.1961048903563,11.0600004196167,10.112466143488954,20.0,0.2,19.0
5128,stls/1409682.stl,7091.931925587373,6.0,19.39687278943399,20.0,0.2,25.0
5129,stls/1409706.stl,2462.9795656675947,4.199999809265137,13.662520690735667,20.0,0.2,14.0
5130,stls/1409769.stl,7154.457557792465,10.0,15.090840171864789,20.0,0.2,45.0
5131,stls/1409845.stl,2172.1062076044764,11.5,7.753837085019016,20.0,0.2,14.0
5132,stls/1409901.stl,14492.591678021681,45.36000061035156,10.08466708729643,20.0,0.2,66.0
5133,stls/1409956.stl,2153.137033350688,10.0,8.278676246985155,20.0,0.2,9.0
5134,stls/1410025.stl,4716.330020564499,2.9990200996398926,22.373682398478532,20.0,0.2,28.0
5135,stls/1410152.stl,5227.415152043227,6.0,16.653017354633278,20.0,0.2,23.0
5136,stls/1410160.stl,570.3354654676353,6.0,5.500657795506253,20.0,0.2,4.0
5137,stls/1410225.stl,5554.510045059985,13.704315185546875,11.358455285628704,20.0,0.2,31.0
5138,stls/1410342.stl,4606.0606707122815,6.0,15.631989891725562,20.0,0.2,18.0
5139,stls/1410395.stl,4439.713992518754,1.7000000476837158,28.832220701723312,20.0,0.2,22.0
5140,stls/1410420.stl,6676.184772591262,43.12272262573242,7.019984465937058,20.0,0.2,30.0
5141,stls/1410428.stl,93959.7623981484,40.0,27.344250435334043,20.0,0.2,141.0
5142,stls/1410546.stl,17078.2409498033,3.0,42.568270393769595,20.0,0.2,84.0
5143,stls/1410599.stl,840.5098644172152,6.5,6.415637138201978,20.0,0.2,5.0
5144,stls/1410687.stl,9464.029441939774,19.81496238708496,12.330096593323415,20.0,0.2,37.0
5145,stls/1410721.stl,27206.187243959557,10.0,29.427875161349426,20.0,0.2,68.0
5146,stls/1410747.stl,5528.956205224269,7.0,15.856145362963941,20.0,0.2,15.0
5147,stls/1410758.stl,450560.0,112.0,35.78428704440689,20.0,0.2,465.0
5148,stls/1410862.stl,6100276.591780454,507.3878479003906,61.862831815553825,20.0,0.2,1436.0
5149,stls/1410876.stl,8656.009660623968,3.0,30.30562901442023,20.0,0.2,76.0
5150,stls/1410888.stl,283216.0638282699,55.0,40.485793926578914,20.0,0.2,341.0
5151,stls/1410972.stl,19796.20620362314,15.0,20.49606164371769,20.0,0.2,109.0
5152,stls/1410999.stl,17324.972241719563,25.0,14.85221861190992,20.0,0.2,41.0
5153,stls/1411017.stl,20730.008504965353,12.99038028717041,22.537921986657157,20.0,0.2,187.0
5154,stls/141102.stl,2675.1607438835003,3.0,16.847651784041023,20.0,0.2,14.0
5155,stls/1411078.stl,21196.01362768809,4.0,41.06975981601144,20.0,0.2,94.0
5156,stls/1411109.stl,94126.44686329877,25.0,34.61871088757711,20.0,0.2,330.0
5157,stls/1411145.stl,1221.293562859816,14.977760314941406,5.094618396272822,20.0,0.2,10.0
5158,stls/1411194.stl,192018.23287449812,137.22958374023438,21.104371587868005,20.0,0.2,863.0
5159,stls/1411229.stl,415.64614644387285,5.166669845581055,5.060362020021271,20.0,0.2,3.0
5160,stls/1411236.stl,55880.665863071255,23.5,27.511984538076252,20.0,0.2,91.0
5161,stls/1411267.stl,2345.13673062678,15.338594436645508,6.976158925615663,20.0,0.2,12.0
5162,stls/1411371.stl,14701.474690755209,2.000999927520752,48.35951954848345,20.0,0.2,84.0
5163,stls/141140.stl,18041.99455287681,25.70639991760254,14.946747830656653,20.0,0.2,24.0
5164,stls/1411431.stl,65142.03012013098,30.200000762939453,26.203073267432607,20.0,0.2,328.0
5165,stls/1411438.stl,31438.54514969251,56.30299758911133,13.331853268770251,20.0,0.2,3.0
5166,stls/1411494.stl,200628.68646478653,35.0,42.71570281818741,20.0,0.2,282.0
5167,stls/1411535.stl,47275.25427121616,85.53800201416016,13.263631559280975,20.0,0.2,333.0
5168,stls/1411644.stl,1860.85709137097,7.5,8.886913292091117,20.0,0.2,13.0
5169,stls/1411776.stl,15850.098783382346,25.989999771118164,13.93278426112595,20.0,0.2,87.0
5170,stls/1411779.stl,8823.00431398025,10.0,16.758429219297813,20.0,0.2,59.0
5171,stls/1411882.stl,51521.81003347735,22.682144165039062,26.889242413047295,20.0,0.2,378.0
5172,stls/1411893.stl,264.75040461039276,3.299999952316284,5.053431848494644,20.0,0.2,1.0
5173,stls/1412065.stl,6375.614776347848,8.0,15.927261275133658,20.0,0.2,28.0
5174,stls/1412124.stl,7145.236706823693,2.799999952316284,28.500623562339364,20.0,0.2,38.0
5175,stls/1412145.stl,4685.538473496869,6.349999904632568,15.325616662307286,20.0,0.2,21.0
5176,stls/141223.stl,3937.230442021601,11.354381561279297,10.506032466921374,20.0,0.2,11.0
5177,stls/1412237.stl,236688.0887373795,44.20000076293945,41.28593520072229,20.0,0.2,911.0
5178,stls/1412239.stl,1622.5540820807219,5.0,10.163414831582537,20.0,0.2,8.0
